district_name,office_title,district_type,district_locale_name,zip,state
Los Angeles County,Sheriff,county,los_angeles,90220,CA
Los Angeles County,Assessor,county,los_angeles,90220,CA
Los Angeles County,District Attorney,county,los_angeles,90220,CA
Los Angeles County,Sheriff,county,los_angeles,90221,CA
Los Angeles County,Assessor,county,los_angeles,90221,CA
Los Angeles County,District Attorney,county,los_angeles,90221,CA
Los Angeles County,Sheriff,county,los_angeles,90222,CA
Los Angeles County,Assessor,county,los_angeles,90222,CA
Los Angeles County,District Attorney,county,los_angeles,90222,CA
Los Angeles County,Sheriff,county,los_angeles,90223,CA
Los Angeles County,Assessor,county,los_angeles,90223,CA
Los Angeles County,District Attorney,county,los_angeles,90223,CA
Los Angeles County,Sheriff,county,los_angeles,90224,CA
Los Angeles County,Assessor,county,los_angeles,90224,CA
Los Angeles County,District Attorney,county,los_angeles,90224,CA
Los Angeles County,Sheriff,county,los_angeles,90230,CA
Los Angeles County,Assessor,county,los_angeles,90230,CA
Los Angeles County,District Attorney,county,los_angeles,90230,CA
Los Angeles County,Sheriff,county,los_angeles,90231,CA
Los Angeles County,Assessor,county,los_angeles,90231,CA
Los Angeles County,District Attorney,county,los_angeles,90231,CA
Los Angeles County,Sheriff,county,los_angeles,90232,CA
Los Angeles County,Assessor,county,los_angeles,90232,CA
Los Angeles County,District Attorney,county,los_angeles,90232,CA
Los Angeles County,Sheriff,county,los_angeles,90233,CA
Los Angeles County,Assessor,county,los_angeles,90233,CA
Los Angeles County,District Attorney,county,los_angeles,90233,CA
Los Angeles County,Sheriff,county,los_angeles,90239,CA
Los Angeles County,Assessor,county,los_angeles,90239,CA
Los Angeles County,District Attorney,county,los_angeles,90239,CA
Los Angeles County,Sheriff,county,los_angeles,90240,CA
Los Angeles County,Assessor,county,los_angeles,90240,CA
Los Angeles County,District Attorney,county,los_angeles,90240,CA
Los Angeles County,Sheriff,county,los_angeles,90241,CA
Los Angeles County,Assessor,county,los_angeles,90241,CA
Los Angeles County,District Attorney,county,los_angeles,90241,CA
Los Angeles County,Sheriff,county,los_angeles,90242,CA
Los Angeles County,Assessor,county,los_angeles,90242,CA
Los Angeles County,District Attorney,county,los_angeles,90242,CA
Los Angeles County,Sheriff,county,los_angeles,90245,CA
Los Angeles County,Assessor,county,los_angeles,90245,CA
Los Angeles County,District Attorney,county,los_angeles,90245,CA
Los Angeles County,Sheriff,county,los_angeles,90247,CA
Los Angeles County,Assessor,county,los_angeles,90247,CA
Los Angeles County,District Attorney,county,los_angeles,90247,CA
Los Angeles County,Sheriff,county,los_angeles,90248,CA
Los Angeles County,Assessor,county,los_angeles,90248,CA
Los Angeles County,District Attorney,county,los_angeles,90248,CA
Los Angeles County,Sheriff,county,los_angeles,90249,CA
Los Angeles County,Assessor,county,los_angeles,90249,CA
Los Angeles County,District Attorney,county,los_angeles,90249,CA
Los Angeles County,Sheriff,county,los_angeles,90250,CA
Los Angeles County,Assessor,county,los_angeles,90250,CA
Los Angeles County,District Attorney,county,los_angeles,90250,CA
Los Angeles County,Sheriff,county,los_angeles,90251,CA
Los Angeles County,Assessor,county,los_angeles,90251,CA
Los Angeles County,District Attorney,county,los_angeles,90251,CA
Los Angeles County,Sheriff,county,los_angeles,90254,CA
Los Angeles County,Assessor,county,los_angeles,90254,CA
Los Angeles County,District Attorney,county,los_angeles,90254,CA
Los Angeles County,Sheriff,county,los_angeles,90255,CA
Los Angeles County,Assessor,county,los_angeles,90255,CA
Los Angeles County,District Attorney,county,los_angeles,90255,CA
Los Angeles County,Sheriff,county,los_angeles,90260,CA
Los Angeles County,Assessor,county,los_angeles,90260,CA
Los Angeles County,District Attorney,county,los_angeles,90260,CA
Los Angeles County,Sheriff,county,los_angeles,90261,CA
Los Angeles County,Assessor,county,los_angeles,90261,CA
Los Angeles County,District Attorney,county,los_angeles,90261,CA
Los Angeles County,Sheriff,county,los_angeles,90262,CA
Los Angeles County,Assessor,county,los_angeles,90262,CA
Los Angeles County,District Attorney,county,los_angeles,90262,CA
Los Angeles County,Sheriff,county,los_angeles,90263,CA
Los Angeles County,Assessor,county,los_angeles,90263,CA
Los Angeles County,District Attorney,county,los_angeles,90263,CA
Los Angeles County,Sheriff,county,los_angeles,90264,CA
Los Angeles County,Assessor,county,los_angeles,90264,CA
Los Angeles County,District Attorney,county,los_angeles,90264,CA
Los Angeles County,Sheriff,county,los_angeles,90266,CA
Los Angeles County,Assessor,county,los_angeles,90266,CA
Los Angeles County,District Attorney,county,los_angeles,90266,CA
Los Angeles County,Sheriff,county,los_angeles,90267,CA
Los Angeles County,Assessor,county,los_angeles,90267,CA
Los Angeles County,District Attorney,county,los_angeles,90267,CA
Los Angeles County,Sheriff,county,los_angeles,90270,CA
Los Angeles County,Assessor,county,los_angeles,90270,CA
Los Angeles County,District Attorney,county,los_angeles,90270,CA
Los Angeles County,Sheriff,county,los_angeles,90272,CA
Los Angeles County,Assessor,county,los_angeles,90272,CA
Los Angeles County,District Attorney,county,los_angeles,90272,CA
Los Angeles city,Mayor,place,los_angeles,90272,CA
Los Angeles city,Controller,place,los_angeles,90272,CA
Los Angeles city,City Attorney,place,los_angeles,90272,CA
Los Angeles County,Sheriff,county,los_angeles,90274,CA
Los Angeles County,Assessor,county,los_angeles,90274,CA
Los Angeles County,District Attorney,county,los_angeles,90274,CA
Los Angeles County,Sheriff,county,los_angeles,90275,CA
Los Angeles County,Assessor,county,los_angeles,90275,CA
Los Angeles County,District Attorney,county,los_angeles,90275,CA
Los Angeles County,Sheriff,county,los_angeles,90277,CA
Los Angeles County,Assessor,county,los_angeles,90277,CA
Los Angeles County,District Attorney,county,los_angeles,90277,CA
Los Angeles County,Sheriff,county,los_angeles,90278,CA
Los Angeles County,Assessor,county,los_angeles,90278,CA
Los Angeles County,District Attorney,county,los_angeles,90278,CA
Los Angeles County,Sheriff,county,los_angeles,90280,CA
Los Angeles County,Assessor,county,los_angeles,90280,CA
Los Angeles County,District Attorney,county,los_angeles,90280,CA
Los Angeles County,Sheriff,county,los_angeles,90290,CA
Los Angeles County,Assessor,county,los_angeles,90290,CA
Los Angeles County,District Attorney,county,los_angeles,90290,CA
Los Angeles County,Sheriff,county,los_angeles,90291,CA
Los Angeles County,Assessor,county,los_angeles,90291,CA
Los Angeles County,District Attorney,county,los_angeles,90291,CA
Los Angeles County,Sheriff,county,los_angeles,90292,CA
Los Angeles County,Assessor,county,los_angeles,90292,CA
Los Angeles County,District Attorney,county,los_angeles,90292,CA
Los Angeles County,Sheriff,county,los_angeles,90293,CA
Los Angeles County,Assessor,county,los_angeles,90293,CA
Los Angeles County,District Attorney,county,los_angeles,90293,CA
Los Angeles County,Sheriff,county,los_angeles,90294,CA
Los Angeles County,Assessor,county,los_angeles,90294,CA
Los Angeles County,District Attorney,county,los_angeles,90294,CA
Los Angeles city,Mayor,place,los_angeles,90294,CA
Los Angeles city,Controller,place,los_angeles,90294,CA
Los Angeles city,City Attorney,place,los_angeles,90294,CA
Los Angeles County,Sheriff,county,los_angeles,90295,CA
Los Angeles County,Assessor,county,los_angeles,90295,CA
Los Angeles County,District Attorney,county,los_angeles,90295,CA
Los Angeles County,Sheriff,county,los_angeles,90296,CA
Los Angeles County,Assessor,county,los_angeles,90296,CA
Los Angeles County,District Attorney,county,los_angeles,90296,CA
Los Angeles city,Mayor,place,los_angeles,90296,CA
Los Angeles city,Controller,place,los_angeles,90296,CA
Los Angeles city,City Attorney,place,los_angeles,90296,CA
Los Angeles County,Sheriff,county,los_angeles,90301,CA
Los Angeles County,Assessor,county,los_angeles,90301,CA
Los Angeles County,District Attorney,county,los_angeles,90301,CA
Los Angeles County,Sheriff,county,los_angeles,90302,CA
Los Angeles County,Assessor,county,los_angeles,90302,CA
Los Angeles County,District Attorney,county,los_angeles,90302,CA
Los Angeles County,Sheriff,county,los_angeles,90303,CA
Los Angeles County,Assessor,county,los_angeles,90303,CA
Los Angeles County,District Attorney,county,los_angeles,90303,CA
Los Angeles County,Sheriff,county,los_angeles,90304,CA
Los Angeles County,Assessor,county,los_angeles,90304,CA
Los Angeles County,District Attorney,county,los_angeles,90304,CA
Los Angeles County,Sheriff,county,los_angeles,90305,CA
Los Angeles County,Assessor,county,los_angeles,90305,CA
Los Angeles County,District Attorney,county,los_angeles,90305,CA
Los Angeles County,Sheriff,county,los_angeles,90306,CA
Los Angeles County,Assessor,county,los_angeles,90306,CA
Los Angeles County,District Attorney,county,los_angeles,90306,CA
Los Angeles County,Sheriff,county,los_angeles,90307,CA
Los Angeles County,Assessor,county,los_angeles,90307,CA
Los Angeles County,District Attorney,county,los_angeles,90307,CA
Los Angeles County,Sheriff,county,los_angeles,90308,CA
Los Angeles County,Assessor,county,los_angeles,90308,CA
Los Angeles County,District Attorney,county,los_angeles,90308,CA
Los Angeles County,Sheriff,county,los_angeles,90309,CA
Los Angeles County,Assessor,county,los_angeles,90309,CA
Los Angeles County,District Attorney,county,los_angeles,90309,CA
Los Angeles County,Sheriff,county,los_angeles,90310,CA
Los Angeles County,Assessor,county,los_angeles,90310,CA
Los Angeles County,District Attorney,county,los_angeles,90310,CA
Los Angeles County,Sheriff,county,los_angeles,90311,CA
Los Angeles County,Assessor,county,los_angeles,90311,CA
Los Angeles County,District Attorney,county,los_angeles,90311,CA
Los Angeles County,Sheriff,county,los_angeles,90312,CA
Los Angeles County,Assessor,county,los_angeles,90312,CA
Los Angeles County,District Attorney,county,los_angeles,90312,CA
Los Angeles County,Sheriff,county,los_angeles,90401,CA
Los Angeles County,Assessor,county,los_angeles,90401,CA
Los Angeles County,District Attorney,county,los_angeles,90401,CA
Los Angeles County,Sheriff,county,los_angeles,90402,CA
Los Angeles County,Assessor,county,los_angeles,90402,CA
Los Angeles County,District Attorney,county,los_angeles,90402,CA
Los Angeles County,Sheriff,county,los_angeles,90403,CA
Los Angeles County,Assessor,county,los_angeles,90403,CA
Los Angeles County,District Attorney,county,los_angeles,90403,CA
Los Angeles County,Sheriff,county,los_angeles,90404,CA
Los Angeles County,Assessor,county,los_angeles,90404,CA
Los Angeles County,District Attorney,county,los_angeles,90404,CA
Los Angeles County,Sheriff,county,los_angeles,90405,CA
Los Angeles County,Assessor,county,los_angeles,90405,CA
Los Angeles County,District Attorney,county,los_angeles,90405,CA
Los Angeles County,Sheriff,county,los_angeles,90406,CA
Los Angeles County,Assessor,county,los_angeles,90406,CA
Los Angeles County,District Attorney,county,los_angeles,90406,CA
Los Angeles County,Sheriff,county,los_angeles,90407,CA
Los Angeles County,Assessor,county,los_angeles,90407,CA
Los Angeles County,District Attorney,county,los_angeles,90407,CA
Los Angeles County,Sheriff,county,los_angeles,90408,CA
Los Angeles County,Assessor,county,los_angeles,90408,CA
Los Angeles County,District Attorney,county,los_angeles,90408,CA
Los Angeles County,Sheriff,county,los_angeles,90409,CA
Los Angeles County,Assessor,county,los_angeles,90409,CA
Los Angeles County,District Attorney,county,los_angeles,90409,CA
Los Angeles County,Sheriff,county,los_angeles,90410,CA
Los Angeles County,Assessor,county,los_angeles,90410,CA
Los Angeles County,District Attorney,county,los_angeles,90410,CA
Los Angeles County,Sheriff,county,los_angeles,90411,CA
Los Angeles County,Assessor,county,los_angeles,90411,CA
Los Angeles County,District Attorney,county,los_angeles,90411,CA
Los Angeles County,Sheriff,county,los_angeles,90501,CA
Los Angeles County,Assessor,county,los_angeles,90501,CA
Los Angeles County,District Attorney,county,los_angeles,90501,CA
Los Angeles County,Sheriff,county,los_angeles,90502,CA
Los Angeles County,Assessor,county,los_angeles,90502,CA
Los Angeles County,District Attorney,county,los_angeles,90502,CA
Los Angeles County,Sheriff,county,los_angeles,90503,CA
Los Angeles County,Assessor,county,los_angeles,90503,CA
Los Angeles County,District Attorney,county,los_angeles,90503,CA
Torrance city,Mayor,place,torrance,90503,CA
Torrance city,City Clerk,place,torrance,90503,CA
Torrance city,City Treasurer,place,torrance,90503,CA
Torrance city,Council Member,place,torrance,90503,CA
Los Angeles County,Sheriff,county,los_angeles,90504,CA
Los Angeles County,Assessor,county,los_angeles,90504,CA
Los Angeles County,District Attorney,county,los_angeles,90504,CA
Torrance city,Mayor,place,torrance,90504,CA
Torrance city,City Clerk,place,torrance,90504,CA
Torrance city,City Treasurer,place,torrance,90504,CA
Torrance city,Council Member,place,torrance,90504,CA
Los Angeles County,Sheriff,county,los_angeles,90505,CA
Los Angeles County,Assessor,county,los_angeles,90505,CA
Los Angeles County,District Attorney,county,los_angeles,90505,CA
Los Angeles County,Sheriff,county,los_angeles,90506,CA
Los Angeles County,Assessor,county,los_angeles,90506,CA
Los Angeles County,District Attorney,county,los_angeles,90506,CA
Los Angeles County,Sheriff,county,los_angeles,90507,CA
Los Angeles County,Assessor,county,los_angeles,90507,CA
Los Angeles County,District Attorney,county,los_angeles,90507,CA
Torrance city,Mayor,place,torrance,90507,CA
Torrance city,City Clerk,place,torrance,90507,CA
Torrance city,City Treasurer,place,torrance,90507,CA
Torrance city,Council Member,place,torrance,90507,CA
Los Angeles County,Sheriff,county,los_angeles,90508,CA
Los Angeles County,Assessor,county,los_angeles,90508,CA
Los Angeles County,District Attorney,county,los_angeles,90508,CA
Torrance city,Mayor,place,torrance,90508,CA
Torrance city,City Clerk,place,torrance,90508,CA
Torrance city,City Treasurer,place,torrance,90508,CA
Torrance city,Council Member,place,torrance,90508,CA
Los Angeles County,Sheriff,county,los_angeles,90509,CA
Los Angeles County,Assessor,county,los_angeles,90509,CA
Los Angeles County,District Attorney,county,los_angeles,90509,CA
Torrance city,Mayor,place,torrance,90509,CA
Torrance city,City Clerk,place,torrance,90509,CA
Torrance city,City Treasurer,place,torrance,90509,CA
Torrance city,Council Member,place,torrance,90509,CA
Los Angeles County,Sheriff,county,los_angeles,90510,CA
Los Angeles County,Assessor,county,los_angeles,90510,CA
Los Angeles County,District Attorney,county,los_angeles,90510,CA
Torrance city,Mayor,place,torrance,90510,CA
Torrance city,City Clerk,place,torrance,90510,CA
Torrance city,City Treasurer,place,torrance,90510,CA
Torrance city,Council Member,place,torrance,90510,CA
Los Angeles County,Sheriff,county,los_angeles,90601,CA
Los Angeles County,Assessor,county,los_angeles,90601,CA
Los Angeles County,District Attorney,county,los_angeles,90601,CA
Los Angeles County,Sheriff,county,los_angeles,90602,CA
Los Angeles County,Assessor,county,los_angeles,90602,CA
Los Angeles County,District Attorney,county,los_angeles,90602,CA
Los Angeles County,Sheriff,county,los_angeles,90603,CA
Los Angeles County,Assessor,county,los_angeles,90603,CA
Los Angeles County,District Attorney,county,los_angeles,90603,CA
Los Angeles County,Sheriff,county,los_angeles,90604,CA
Los Angeles County,Assessor,county,los_angeles,90604,CA
Los Angeles County,District Attorney,county,los_angeles,90604,CA
Los Angeles County,Sheriff,county,los_angeles,90605,CA
Los Angeles County,Assessor,county,los_angeles,90605,CA
Los Angeles County,District Attorney,county,los_angeles,90605,CA
Los Angeles County,Sheriff,county,los_angeles,90606,CA
Los Angeles County,Assessor,county,los_angeles,90606,CA
Los Angeles County,District Attorney,county,los_angeles,90606,CA
